# field_name,       |    efuse_block, | bit_start, | bit_count, |comment #
#                   |    (EFUSE_BLK0  | (0..255)   | (1..-)     |        #
#                   |     EFUSE_BLK1  |            |MAX_BLK_LEN*|        #
#                   |        ...      |            |            |        #
#                   |     EFUSE_BLK10)|            |            |        #
##########################################################################
# *) The value MAX_BLK_LEN depends on CONFIG_EFUSE_MAX_BLK_LEN, will be replaced with "None" - 256. "3/4" - 192. "REPEAT" - 128.
# !!!!!!!!!!! #
# After editing this file, run the command manually "make efuse_common_table" or "idf.py efuse_common_table"
# this will generate new source files, next rebuild all the sources.
# !!!!!!!!!!! #

# EFUSE_RD_REPEAT_DATA BLOCK #
##############################
    # EFUSE_RD_WR_DIS_REG #
        WR_DIS,                           EFUSE_BLK0,    0,    8,      Write protection
            WR_DIS.KEY0_RD_DIS,           EFUSE_BLK0,    0,    1,      Write protection for KEY0_RD_DIS
            WR_DIS.GROUP_1,               EFUSE_BLK0,    1,    1,      Write protection for WDT_DELAY DIS_PAD_JTAG
            WR_DIS.GROUP_2,               EFUSE_BLK0,    2,    1,      Write protection for DOWNLOAD_DIS_MANUAL_ENCRYPT SPI_BOOT_ENCRYPT_DECRYPT_CNT XTS_KEY_LENGTH_256
            WR_DIS.GROUP_3,               EFUSE_BLK0,    3,    1,      Write protection for UART_PRINT_CONTROL FORCE_SEND_RESUME DIS_DOWNLOAD_MODE DIS_DIRECT_BOOT ENABLE_SECURITY_DOWNLOAD FLASH_TPUW SECURE_BOOT_EN
            WR_DIS.BLK0_RESERVED,         EFUSE_BLK0,    4,    1,      Write protection for BLK0_RESERVED
            WR_DIS.SYS_DATA_PART0,        EFUSE_BLK0,    5,    1,      Write protection for EFUSE_BLK1.  SYS_DATA_PART0
            WR_DIS.SYS_DATA_PART1,        EFUSE_BLK0,    6,    1,      Write protection for EFUSE_BLK2.  SYS_DATA_PART2
            WR_DIS.KEY0,                  EFUSE_BLK0,    7,    1,      Write protection for EFUSE_BLK3.  KEY0

    # EFUSE_RD_REPEAT_DATA0_REG #
        RD_DIS,                           EFUSE_BLK0,    8,    2,      Read protection
            RD_DIS.KEY0,                  EFUSE_BLK0,    8,    2,      Read protection for EFUSE_BLK3.  KEY0

        WDT_DELAY_SEL,                    EFUSE_BLK0,   10,    2,      /* TODO: Need Description*/
        DIS_PAD_JTAG,                     EFUSE_BLK0,   12,    1,      /* TODO: Need Description*/
        EFUSE_DIS_DOWNLOAD_ICACHE,        EFUSE_BLK0,   13,    1,      /* TODO: Need Description*/
        DIS_DOWNLOAD_MANUAL_ENCRYPT,      EFUSE_BLK0,   14,    1,      /* TODO: Need Description*/
        SPI_BOOT_ENCRYPT_DECRYPT_CNT,     EFUSE_BLK0,   15,    3,      /* TODO: Need Description*/
        XTS_KEY_LENGTH_256,               EFUSE_BLK0,   18,    1,      /* TODO: Need Description*/
        UART_PRINT_CONTROL,               EFUSE_BLK0,   19,    2,      /* TODO: Need Description*/
        FORCE_SEND_RESUME,                EFUSE_BLK0,   21,    1,      /* TODO: Need Description*/
        DIS_DOWNLOAD_MODE,                EFUSE_BLK0,   22,    1,      /* TODO: Need Description*/
        DIS_DIRECT_BOOT,                  EFUSE_BLK0,   23,    1,      /* TODO: Need Description*/
        ENABLE_SECURITY_DOWNLOAD,         EFUSE_BLK0,   24,    1,      /* TODO: Need Description*/
        FLASH_TPUW,                       EFUSE_BLK0,   25,    4,      /* TODO: Need Description*/
        SECURE_BOOT_EN,                   EFUSE_BLK0,   29,    1,      /* TODO: Need Description*/


# SYS_DATA_PART0 BLOCK# - System configuration
#######################
    SYSTEM_DATA0,                         EFUSE_BLK1,    0,   32,     EFUSE_SYSTEM_DATA0
    SYSTEM_DATA1,                         EFUSE_BLK1,   32,   32,     EFUSE_SYSTEM_DATA1
    SYSTEM_DATA2,                         EFUSE_BLK1,   64,   23,     EFUSE_SYSTEM_DATA2



# SYS_DATA_PART1 BLOCK# - System configuration
#######################
    MAC_FACTORY,                          EFUSE_BLK2,   40,    8,     Factory MAC addr [0]
    ,                                     EFUSE_BLK2,   32,    8,     Factory MAC addr [1]
    ,                                     EFUSE_BLK2,   24,    8,     Factory MAC addr [2]
    ,                                     EFUSE_BLK2,   16,    8,     Factory MAC addr [3]
    ,                                     EFUSE_BLK2,    8,    8,     Factory MAC addr [4]
    ,                                     EFUSE_BLK2,    0,    8,     Factory MAC addr [5]

    WAFER_VERSION,                        EFUSE_BLK2,   48,    3,     EFUSE_WAFER_VERSION
    PKG_VERSION,                          EFUSE_BLK2,   51,    3,     EFUSE_PKG_VERSION
    BLOCK2_VERSION,                       EFUSE_BLK2,   54,    3,     EFUSE_BLOCK2_VERSION
    RF_REF_I_BIAS_CONFIG,                 EFUSE_BLK2,   57,    4,     EFUSE_RF_REF_I_BIAS_CONFIG
    LDO_VOL_BIAS_CONFIG_LOW,              EFUSE_BLK2,   61,    3,     EFUSE_LDO_VOL_BIAS_CONFIG_LOW

    LDO_VOL_BIAS_CONFIG_HIGH,             EFUSE_BLK2,   64,   27,     EFUSE_LDO_VOL_BIAS_CONFIG_HIGH
    PVT_LOW,                              EFUSE_BLK2,   91,    5,     EFUSE_PVT_LOW

    PVT_HIGH,                             EFUSE_BLK2,   96,   10,     EFUSE_PVT_HIGH
    ADC_CALIBRATION_0,                    EFUSE_BLK2,  106,   22,     EFUSE_ADC_CALIBRATION_0

    ADC_CALIBRATION_1,                    EFUSE_BLK2,  128,   32,     EFUSE_ADC_CALIBRATION_1
    ADC_CALIBRATION_2,                    EFUSE_BLK2,  160,   32,     EFUSE_ADC_CALIBRATION_2


################
KEY0,                                     EFUSE_BLK3,    0,  256,     [256bit FE key] or [128bit FE key and 128key SB key] or [user data]
KEY0.FLASH_ENCRYPTION                     EFUSE_BLK3,    0,  256,     [256bit FE key]
KEY0.FLASH_ENCRYPTION_128                 EFUSE_BLK3,    0,  128,     [128bit FE key]
KEY0.SECURE_BOOT_128                      EFUSE_BLK3,    128, 256,    [128bit SB key]
